trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,ema50_at_entry,ema100_at_entry,stoch_k_at_entry,stoch_d_at_entry,pullback_stoch_min,pullback_stoch_max,volatility_regime,trend_regime,split,month,spec_hash,pb_depth_bucket
151,2025-10-07 15:27:00,2025-10-07 15:28:00,SHORT,122135.69,122227.2917675,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000032,-0.001600000000000032,0.0007875666809595322,0.0006433009057385846,122478.77841863892,122881.71867082117,44.461925898445635,58.972494574959654,44.461925898445635,86.65154170826092,High,Trending,train,2025-10,65d674ca66c2,
152,2025-10-07 15:29:00,2025-10-07 15:33:00,SHORT,122137.9,121893.62419999999,TP,4,5e-05,0.0008,0.0008500000000000001,0.002000000000000025,0.0011500000000000251,0.0,0.0025562908810451233,122450.2949262407,122851.40484390924,25.52428289563387,32.896644154961876,25.52428289563387,75.6284839039091,Medium,Trending,train,2025-10,65d674ca66c2,
153,2025-10-09 14:17:00,2025-10-09 14:18:00,SHORT,122211.22,122302.878415,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999841,-0.0015999999999999842,0.0008118730833388388,2.6511477424128806e-05,122601.17198136817,122795.16146004618,55.969886988901656,67.74454464056362,55.969886988901656,93.29750829720433,High,Trending,train,2025-10,65d674ca66c2,
154,2025-10-10 15:14:00,2025-10-10 15:17:00,SHORT,120440.61,120199.72878,TP,3,5e-05,0.0008,0.0008500000000000001,0.001999999999999964,0.001149999999999964,0.00047616829572688,0.002247746835556555,120880.06658745436,121174.30868446882,63.84515302944112,73.08282125731215,62.18801607827215,81.01278642950837,Medium,Trending,train,2025-10,65d674ca66c2,
155,2025-10-10 15:41:00,2025-10-10 15:42:00,SHORT,118875.99,118965.14699250001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000641,-0.001600000000000064,0.002942394002354881,0.0,119829.04799925766,120410.43494247216,61.61630946157862,70.43008753446135,61.61630946157862,82.45372807106675,High,Trending,train,2025-10,65d674ca66c2,
156,2025-10-10 15:43:00,2025-10-10 15:44:00,SHORT,119149.47,119238.8321025,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000247,-0.0016000000000000248,0.003581887523293212,0.0,119784.86972941855,120365.06860025189,71.59129970346473,63.2762856009032,56.621247637666066,82.45372807106675,High,Trending,train,2025-10,65d674ca66c2,
157,2025-10-10 15:47:00,2025-10-10 15:51:00,SHORT,119291.09,119380.5583175,SL,4,5e-05,0.0008,0.0008500000000000001,-0.000750000000000084,-0.001600000000000084,0.0011140815294755772,0.0014062240524418043,119718.51266676067,120286.19605941634,57.42772108843514,72.07580096245677,57.42772108843514,83.33682860438542,High,Trending,train,2025-10,65d674ca66c2,
158,2025-10-12 15:29:00,2025-10-12 15:30:00,LONG,113162.0,113077.12849999999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000741,-0.001600000000000074,0.0026430250437425684,0.00021199696011033067,112759.75570638342,112364.08899724255,33.449180546030426,22.79988635819537,14.835125137511858,41.03094645576768,Low,Trending,train,2025-10,65d674ca66c2,10-15
159,2025-10-13 12:46:00,2025-10-13 12:48:00,LONG,114488.92,114717.89784,TP,2,5e-05,0.0008,0.0008500000000000001,0.00200000000000006,0.0011500000000000598,0.0,0.0022713988392938193,114155.90088544566,113673.67445119988,73.33411272508516,59.86906293887944,18.445840192525356,73.33411272508516,Medium,Trending,train,2025-10,65d674ca66c2,15-20
160,2025-10-13 12:59:00,2025-10-13 13:02:00,LONG,114366.84,114595.57368,TP,3,5e-05,0.0008,0.0008500000000000001,0.002000000000000042,0.001150000000000042,0.0,0.0023340681617154265,114289.30871963894,113860.53357208201,28.381749946863504,27.510946802301223,17.538932856775872,28.381749946863504,Low,Ranging,train,2025-10,65d674ca66c2,15-20
161,2025-10-14 12:32:00,2025-10-14 12:35:00,SHORT,111012.53,111095.7893975,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000489,-0.0016000000000000489,0.0008630557289343615,0.0011199636653628357,112001.77145818483,112821.00805973554,31.778352011145945,60.664864450681016,31.778352011145945,87.39785331732587,Low,Trending,train,2025-10,65d674ca66c2,
162,2025-10-15 15:12:00,2025-10-15 15:16:00,SHORT,110923.76,110701.91248,TP,4,5e-05,0.0008,0.0008500000000000001,0.0019999999999999614,0.0011499999999999614,0.0002185284739717193,0.0033695215524608504,111262.56644661656,111408.34059869526,40.00388645081345,63.73123434818378,40.00388645081345,97.12157961099818,Medium,Trending,train,2025-10,65d674ca66c2,
163,2025-10-16 14:27:00,2025-10-16 14:28:00,SHORT,110114.02,110196.605515,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999895,-0.0015999999999999895,0.001629129515024512,0.0,110583.5416716874,110847.15242992443,71.07697295647927,75.7217585179478,49.42682926829315,80.68039598073078,High,Trending,train,2025-10,65d674ca66c2,
164,2025-10-16 14:29:00,2025-10-16 14:30:00,SHORT,110283.56,110366.27267,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000732,-0.0016000000000000732,0.002386212414615592,0.0,110562.82208908937,110826.23808113806,78.41032608397423,72.73932968358423,68.73069001029899,80.68039598073078,Low,Trending,train,2025-10,65d674ca66c2,
165,2025-10-17 12:11:00,2025-10-17 12:12:00,SHORT,105829.4,105617.74119999999,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000447,0.0011500000000000446,0.0,0.00205424957525975,108112.58563283057,109086.06639414457,39.664724522755876,64.4984842464951,37.895434865912655,86.78653640522093,High,Trending,train,2025-10,65d674ca66c2,
166,2025-10-19 14:06:00,2025-10-19 14:18:00,LONG,107962.0,108177.924,TP,12,5e-05,0.0008,0.0008500000000000001,0.0019999999999999914,0.0011499999999999913,0.0006854263537170485,0.0023224838369056266,107812.00854394851,107666.00359992374,15.668454045812693,17.886206196796184,15.668454045812693,22.520213186366416,High,Trending,train,2025-10,65d674ca66c2,15-20
167,2025-10-19 14:45:00,2025-10-19 14:56:00,LONG,108249.91,108466.40982,TP,11,5e-05,0.0008,0.0008500000000000001,0.001999999999999975,0.0011499999999999748,0.0005806933234401819,0.0021417107875655187,108171.93866587698,107986.68757900024,32.94591605065843,26.036244979441125,7.98900837349816,32.94591605065843,High,Trending,train,2025-10,65d674ca66c2,5-10
168,2025-10-20 13:01:00,2025-10-20 13:12:00,LONG,110798.49,110715.39113250001,SL,11,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999742,-0.0015999999999999743,0.0012411721495482842,0.0005537079070300621,110718.86500978853,110190.14747141047,35.5286512303174,39.77997361656987,10.270665284229787,43.57024988213296,Low,Trending,train,2025-10,65d674ca66c2,10-15
169,2025-10-21 12:27:00,2025-10-21 12:31:00,SHORT,109162.19,108943.86562,TP,4,5e-05,0.0008,0.0008500000000000001,0.00200000000000005,0.0011500000000000499,8.38202311624032e-05,0.002066374813477148,109643.46173132659,110182.8299719129,56.05811256475037,69.1516435830989,56.05811256475037,90.40219799824945,High,Trending,train,2025-10,65d674ca66c2,
170,2025-10-21 12:40:00,2025-10-21 12:41:00,SHORT,109013.61,109095.3702075,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000029,-0.001600000000000029,0.0033479305932534583,0.0,109403.9253111803,109923.91853327118,72.08826429980229,75.18563099620148,44.0277743585447,82.51625446658504,High,Trending,train,2025-10,65d674ca66c2,
171,2025-10-22 12:44:00,2025-10-22 12:50:00,SHORT,108204.53,107988.12094,TP,6,5e-05,0.0008,0.0008500000000000001,0.00200000000000005,0.0011500000000000499,0.0,0.0023227308505475858,108810.8420093406,109631.19972972921,58.329402824806316,72.8142609045773,58.329402824806316,94.07412526406767,Low,Trending,train,2025-10,65d674ca66c2,
172,2025-10-24 12:45:00,2025-10-24 12:46:00,LONG,111566.97,111483.2947725,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000317,-0.0016000000000000317,0.0014610058873159323,0.0,111078.53638474525,110647.75033281352,70.62648837340988,51.445507638117554,16.128946923682832,70.62648837340988,Low,Trending,train,2025-10,65d674ca66c2,15-20
173,2025-10-26 12:28:00,2025-10-26 12:35:00,LONG,113635.31,113550.0835175,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000178,-0.0016000000000000179,0.0007840872700570911,0.0009076404156419287,112933.45661455921,112423.33351543022,63.27678652973332,38.84701248665178,11.175988891659083,63.27678652973332,Medium,Trending,train,2025-10,65d674ca66c2,10-15
174,2025-10-26 12:37:00,2025-10-26 12:38:00,LONG,113682.92,113597.65780999999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000753,-0.0016000000000000753,0.0008615190390957791,0.0,113143.16238825845,112621.80429084296,39.52004438895471,26.814680380407918,10.676212741065518,39.52004438895471,High,Trending,train,2025-10,65d674ca66c2,10-15
175,2025-10-26 12:39:00,2025-10-26 12:41:00,LONG,113584.98,113499.79126499999,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000296,-0.0016000000000000298,0.000760399834555549,0.0,113175.57488435548,112658.78425983255,22.90569545244257,34.74659724033033,10.676212741065518,41.81405187959334,High,Trending,train,2025-10,65d674ca66c2,10-15
176,2025-10-26 12:46:00,2025-10-26 12:47:00,LONG,113649.19,113563.9531075,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000406,-0.0016000000000000406,0.0008551754746338476,0.0,113266.93683512164,112775.02420609107,51.13026268158109,31.706593175340142,10.427086172890169,51.13026268158109,High,Trending,train,2025-10,65d674ca66c2,10-15
177,2025-10-26 12:48:00,2025-10-26 13:03:00,LONG,113615.1,113529.88867500001,SL,15,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999699,-0.00159999999999997,0.001013069565577162,0.001316990435250157,113294.73381050637,112808.4829471521,70.91370743825773,64.80329716645004,10.427086172890169,72.36592137951094,High,Trending,train,2025-10,65d674ca66c2,10-15
178,2025-10-27 12:23:00,2025-10-27 12:34:00,LONG,115270.15,115183.6973875,SL,11,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999782,-0.0015999999999999782,0.0010071124224267645,0.0005475832208079013,114610.6121190979,114215.06353870411,66.3176209144584,43.493862716262186,7.711666495893566,66.3176209144584,Medium,Trending,train,2025-10,65d674ca66c2,5-10
179,2025-10-27 12:38:00,2025-10-27 12:42:00,LONG,115156.49,115070.1226325,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000237,-0.0016000000000000237,0.0010150535154379871,0.0002649438168877391,114883.66119845008,114475.78473584964,20.481495426335517,17.38006642884524,4.464850203536228,20.481495426335517,Low,Trending,train,2025-10,65d674ca66c2,0-5
180,2025-10-28 14:29:00,2025-10-28 14:31:00,LONG,115902.24,115815.31332,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000356,-0.0016000000000000356,0.001072024147246852,0.0005208700021673035,115564.98516751322,115296.94701662709,48.606042284615256,28.32767832750987,12.07478278164777,48.606042284615256,Medium,Trending,train,2025-10,65d674ca66c2,10-15
181,2025-10-30 12:37:00,2025-10-30 12:41:00,SHORT,108919.08,108701.24184,TP,4,5e-05,0.0008,0.0008500000000000001,0.001999999999999994,0.001149999999999994,0.00020170937910971305,0.0035431808641791527,109747.8655752015,110598.92766272505,57.61457420426751,71.63531981111909,57.61457420426751,84.27014446100404,High,Trending,train,2025-10,65d674ca66c2,
182,2025-11-02 12:14:00,2025-11-02 12:21:00,LONG,111109.01,111025.6782425,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999681,-0.0015999999999999682,0.0014331871015680069,0.0005669207204708713,110565.80595557044,110339.31732583082,29.23766828113936,20.264252302858143,2.1628613740107947,29.23766828113936,Medium,Trending,train,2025-11,65d674ca66c2,0-5
183,2025-11-02 12:25:00,2025-11-02 12:28:00,LONG,111032.0,110948.726,SL,3,5e-05,0.0008,0.0008500000000000001,-0.000750000000000044,-0.001600000000000044,0.0010085380791122914,0.0,110737.0329788903,110479.78780546242,39.16413831756147,32.481632426278075,4.089282725168333,39.16413831756147,High,Trending,train,2025-11,65d674ca66c2,0-5
184,2025-11-02 12:42:00,2025-11-02 12:45:00,LONG,110880.0,110796.84,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000315,-0.0016000000000000315,0.000937950937950938,0.0,110809.99069309552,110598.02984725535,49.07015233295098,32.23271062401876,5.089918409976527,49.07015233295098,High,Trending,train,2025-11,65d674ca66c2,5-10
185,2025-11-03 12:22:00,2025-11-03 12:27:00,SHORT,108112.11,108193.1940825,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000464,-0.0016000000000000465,0.001015889894295854,0.0005878157405308518,108942.12065489296,109505.0994400148,43.41675677643108,62.32842542675234,43.41675677643108,94.38398944557956,Medium,Trending,train,2025-11,65d674ca66c2,
186,2025-11-03 12:31:00,2025-11-03 12:36:00,SHORT,108155.37,107939.05926,TP,5,5e-05,0.0008,0.0008500000000000001,0.0020000000000000074,0.0011500000000000074,0.0,0.0020460380284399527,108705.78618199388,109283.53156723594,52.532890692242916,72.50835817220262,52.532890692242916,86.13406186003414,High,Trending,train,2025-11,65d674ca66c2,
187,2025-11-03 12:55:00,2025-11-03 13:06:00,SHORT,107841.3,107625.6174,TP,11,5e-05,0.0008,0.0008500000000000001,0.002000000000000001,0.0011500000000000008,0.0,0.0022174250495867968,108215.30597407324,108762.36401141371,14.53493152143251,38.21575462493744,14.53493152143251,91.77846783107043,High,Trending,train,2025-11,65d674ca66c2,10-15
188,2025-11-04 12:46:00,2025-11-04 12:48:00,SHORT,103974.28,104052.26071,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000332,-0.0016000000000000333,0.000824434658263574,0.00015532687506943234,104450.54792946411,105216.82680652822,54.371254134784586,67.09752222273808,54.371254134784586,84.89130286818941,Medium,Trending,train,2025-11,65d674ca66c2,
189,2025-11-06 15:57:00,2025-11-06 15:58:00,SHORT,101973.09,102049.5698175,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000032,-0.001600000000000032,0.0012445440262720635,4.363896396585697e-05,102148.95546802756,102352.21897361639,71.271800055778,78.00928594067159,71.271800055778,87.81693353025109,High,Trending,train,2025-11,65d674ca66c2,
190,2025-11-07 13:04:00,2025-11-07 13:05:00,SHORT,99485.49,99560.10411750001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000847,-0.0016000000000000849,0.00291700829940122,0.0,99897.05628519433,100500.19004043724,48.038625574461086,59.65701969340777,48.038625574461086,84.61104974866353,Medium,Trending,train,2025-11,65d674ca66c2,
191,2025-11-09 14:09:00,2025-11-09 14:11:00,LONG,102842.67,103048.35534,TP,2,5e-05,0.0008,0.0008500000000000001,0.0019999999999999645,0.0011499999999999644,0.0,0.003585476728676971,102718.2450207418,102527.58956674962,55.95479706092532,41.755529652623515,18.682828282824406,55.95479706092532,High,Trending,train,2025-11,65d674ca66c2,15-20
192,2025-11-09 14:43:00,2025-11-09 14:44:00,LONG,103363.83,103286.3071275,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000501,-0.0016000000000000502,0.0009196640643056442,0.0,103234.43388887358,102952.20162606452,31.251527395763844,27.09116718630869,8.533095091300684,31.251527395763844,High,Trending,train,2025-11,65d674ca66c2,5-10
193,2025-11-10 12:36:00,2025-11-10 12:37:00,LONG,106028.0,105948.47899999999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000746,-0.0016000000000000747,0.0014354698758818152,0.0,105445.60651777053,104775.54460589375,37.21764166993773,28.98533630095702,11.91324355694816,37.82512367598479,High,Trending,train,2025-11,65d674ca66c2,10-15
194,2025-11-11 15:44:00,2025-11-11 15:46:00,SHORT,103504.65,103582.27848749999,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999836,-0.0015999999999999838,0.0007920417102034592,0.002151111085347317,103875.20809879531,104071.22918364203,56.42730767455118,68.77586588070187,54.78687451065573,83.41148443984495,Medium,Trending,train,2025-11,65d674ca66c2,
195,2025-11-11 15:47:00,2025-11-11 15:50:00,SHORT,103313.28,103390.76496,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000154,-0.0016000000000000155,0.0014349558933759532,0.0009890306454309941,103815.834235514,104029.33326204543,20.87387933606252,32.22597668181634,20.87387933606252,66.48880552770913,High,Trending,train,2025-11,65d674ca66c2,
196,2025-11-12 15:16:00,2025-11-12 15:19:00,SHORT,103811.45,103603.8271,TP,3,5e-05,0.0008,0.0008500000000000001,0.0020000000000000204,0.0011500000000000204,0.0004855919072511124,0.0037612421365850477,104247.32716742084,104460.0198845643,12.048569367159125,12.144454748815749,12.048569367159125,65.61376777701413,High,Trending,train,2025-11,65d674ca66c2,10-15
197,2025-11-12 15:35:00,2025-11-12 15:36:00,SHORT,103420.67,103213.82866,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999905,0.0011499999999999904,0.0,0.0028589062515259112,103862.01601842935,104164.98269856258,41.63954846748488,63.48061130331077,41.63954846748488,80.35599782923742,Medium,Trending,train,2025-11,65d674ca66c2,
198,2025-11-12 15:37:00,2025-11-12 15:38:00,SHORT,103125.02,102918.76996,TP,1,5e-05,0.0008,0.0008500000000000001,0.00199999999999999,0.00114999999999999,0.0,0.00262351464271234,103804.91404853859,104123.98582576335,6.198350657213465,20.56349429241443,6.198350657213465,80.35599782923742,High,Trending,train,2025-11,65d674ca66c2,5-10
199,2025-11-14 12:30:00,2025-11-14 12:31:00,SHORT,95756.94,95828.75770500001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000895,-0.0016000000000000896,0.0016901124868860314,0.0014300791148923757,97506.35193840168,99161.95181369146,69.58398359530396,79.13508685285986,53.87067451397945,89.91650552169027,Medium,Trending,train,2025-11,65d674ca66c2,
200,2025-11-14 12:32:00,2025-11-14 12:33:00,SHORT,95620.01,95428.76998,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999736,0.0011499999999999735,0.00016722441254717751,0.0030998741790550844,97358.97430376871,99021.88911734044,30.149334503899997,49.1214684195024,30.149334503899997,89.91650552169027,High,Trending,train,2025-11,65d674ca66c2,
201,2025-11-14 12:55:00,2025-11-14 12:57:00,SHORT,95285.35,95356.8140125,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000055,-0.0016000000000000055,0.0019416416059760996,0.0015320298450917215,96033.0504465705,97591.94716938163,70.44959847781278,75.8404961557644,70.44959847781278,80.5353524169739,High,Trending,train,2025-11,65d674ca66c2,
202,2025-11-16 12:24:00,2025-11-16 12:26:00,SHORT,95676.8,95748.5576,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999705,-0.0015999999999999706,0.0012824425566072138,7.828439078235516e-05,95935.91759327965,96042.81119674262,27.339513653812748,48.31402139029186,27.339513653812748,84.62233368389785,Medium,Trending,train,2025-11,65d674ca66c2,
203,2025-11-16 12:32:00,2025-11-16 12:34:00,SHORT,95760.19,95568.66962,TP,2,5e-05,0.0008,0.0008500000000000001,0.0020000000000000183,0.0011500000000000182,0.0,0.0021949622280407165,95888.83268884814,96001.68274935585,44.14055187389945,67.06281394918311,44.14055187389945,84.71636288099563,High,Trending,train,2025-11,65d674ca66c2,
204,2025-11-16 12:35:00,2025-11-16 12:40:00,SHORT,95579.14,95650.824355,SL,5,5e-05,0.0008,0.0008500000000000001,-0.000750000000000051,-0.001600000000000051,0.0008878506335169011,0.0014927943482227713,95854.60011587018,95977.50514750274,7.802031478487915,12.57430359583229,6.393462584484209,73.99277571608022,Low,Trending,train,2025-11,65d674ca66c2,5-10
205,2025-11-17 14:07:00,2025-11-17 14:08:00,SHORT,93870.6,93941.00295000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000355,-0.0016000000000000354,0.0009850794604487577,0.000492912583918757,94201.50560127929,94551.57059608541,43.27620858814842,61.20377015441475,43.27620858814842,85.5495111064356,High,Trending,train,2025-11,65d674ca66c2,
206,2025-11-17 14:09:00,2025-11-17 14:13:00,SHORT,93963.05,94033.5222875,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000072,-0.0016000000000000072,0.0012950835461386398,0.001247298805221809,94182.32989952773,94528.0694571349,46.14465815917523,42.63562755736934,38.48601592478397,82.66081213098933,High,Trending,train,2025-11,65d674ca66c2,
207,2025-11-20 15:28:00,2025-11-20 15:29:00,SHORT,90576.0,90643.932,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000077,-0.0016000000000000077,0.0013683536477654382,0.0,90807.79565220092,91021.20043723505,51.71851975866741,62.715359673708406,51.71851975866741,90.7609798341316,Medium,Trending,train,2025-11,65d674ca66c2,
208,2025-11-20 15:41:00,2025-11-20 15:42:00,SHORT,90395.48,90463.27661,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000054,-0.001600000000000054,0.0010762706276907668,4.734750011835587e-05,90676.50265550743,90898.16870256094,49.98024331912205,66.16269800006906,49.98024331912205,83.48688087068005,Low,Trending,train,2025-11,65d674ca66c2,
209,2025-11-21 12:35:00,2025-11-21 12:36:00,SHORT,81699.83,81761.1048725,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999793,-0.0015999999999999795,0.006890467213946432,0.0,83755.1968458303,86102.62398643019,85.69271804433407,81.89488189515966,67.26785076688411,85.69271804433407,High,Trending,train,2025-11,65d674ca66c2,
210,2025-11-21 12:48:00,2025-11-21 12:49:00,SHORT,83271.8,83105.2564,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000543,0.0011500000000000542,0.0,0.0032638900564177565,83418.5773215796,85370.71499908119,70.53425400924398,78.27292977903305,70.53425400924398,92.03224280295099,High,Trending,train,2025-11,65d674ca66c2,
211,2025-11-23 12:46:00,2025-11-23 12:47:00,LONG,86587.73,86522.78920249999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000779,-0.001600000000000078,0.0008741423294039737,0.0,86289.00172092876,85718.33373283992,29.561243167951286,22.02281892773682,7.419172172283889,29.561243167951286,Medium,Trending,train,2025-11,65d674ca66c2,5-10
212,2025-11-23 12:52:00,2025-11-23 12:56:00,LONG,86626.43,86561.46017749999,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000337,-0.0016000000000000337,0.0008549353817304681,0.0006450687163260065,86346.63788418587,85813.14156152598,80.69939211628447,54.414475138030106,9.478266645236788,80.69939211628447,Medium,Trending,train,2025-11,65d674ca66c2,5-10
213,2025-11-25 12:43:00,2025-11-25 12:44:00,LONG,87583.17,87758.33634,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999956,0.0011499999999999557,0.0,0.002386645744838864,87355.00718113147,87039.6829099438,82.12302059369362,56.432590422901626,20.67514085966,82.12302059369362,High,Trending,train,2025-11,65d674ca66c2,
214,2025-11-27 13:01:00,2025-11-27 13:05:00,LONG,91067.86,90999.559105,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000833,-0.0016000000000000833,0.001975010722773112,6.698301684047282e-05,90804.82308326584,89994.57867874914,54.03379096482211,37.04274002295865,8.72957870570629,54.03379096482211,Medium,Trending,train,2025-11,65d674ca66c2,5-10
215,2025-11-28 14:15:00,2025-11-28 14:22:00,LONG,92354.22,92538.92844,TP,7,5e-05,0.0008,0.0008500000000000001,0.0020000000000000235,0.0011500000000000234,0.0,0.0020166918198215524,92106.060414806,91862.64204458227,58.648002798774165,38.68109268627354,19.281149669612926,58.648002798774165,High,Trending,train,2025-11,65d674ca66c2,15-20
216,2025-11-30 13:48:00,2025-11-30 13:49:00,LONG,91752.77,91683.9554225,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000128,-0.0016000000000000129,0.001179800893204641,0.0,91664.00726347425,91504.29799058275,37.21412510479475,26.846411100069332,8.88015238466243,37.21412510479475,Medium,Trending,train,2025-11,65d674ca66c2,5-10
217,2025-11-30 13:53:00,2025-11-30 14:13:00,LONG,91717.96,91649.17153,SL,20,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999946,-0.0015999999999999947,0.0008385489603127183,0.0008804164418833563,91667.85141212557,91521.42547548407,57.70665782273888,34.26880052892374,12.341266025864194,57.70665782273888,Medium,Trending,train,2025-11,65d674ca66c2,10-15
218,2025-12-01 12:27:00,2025-12-01 12:32:00,SHORT,85924.34,85752.49132,TP,5,5e-05,0.0008,0.0008500000000000001,0.001999999999999948,0.001149999999999948,0.0,0.0020289943454904224,87752.69525071427,89109.06226664287,32.83180207459529,54.342940356168846,32.83180207459529,83.56320221880107,High,Trending,train,2025-12,65d674ca66c2,
219,2025-12-01 12:57:00,2025-12-01 12:58:00,SHORT,85259.98,85323.924985,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001078,-0.0016000000000001078,0.0032573312825079385,0.0,86144.5458357602,87473.90002733673,76.66078138439912,77.75326921044086,74.83362759744631,86.57595204637865,High,Trending,train,2025-12,65d674ca66c2,
220,2025-12-01 13:01:00,2025-12-01 13:02:00,SHORT,85408.93,85472.98669749999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999592,-0.0015999999999999593,0.006251102782812158,0.0,86048.70961207456,87321.78955968693,71.51356144811031,74.99123542996894,70.40095295560127,84.72065815080033,High,Trending,train,2025-12,65d674ca66c2,
221,2025-12-02 15:32:00,2025-12-02 15:33:00,LONG,90362.49,90294.7181325,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000766,-0.0016000000000000766,0.004904025995742253,0.0,89893.41716218817,89248.80894342148,32.917491445318035,22.64422873377828,3.945283071180871,32.917491445318035,Medium,Trending,train,2025-12,65d674ca66c2,0-5
222,2025-12-05 12:12:00,2025-12-05 12:19:00,SHORT,91280.68,91349.14051,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000486,-0.0016000000000000486,0.0007594159026861652,0.0004458774846988113,92175.48307327995,92363.28506388041,32.23643131913057,58.84399258949591,32.23643131913057,94.33855904443878,Low,Trending,train,2025-12,65d674ca66c2,
223,2025-12-07 13:48:00,2025-12-07 13:51:00,SHORT,88968.85,89035.57663750001,SL,3,5e-05,0.0008,0.0008500000000000001,-0.00075000000000004,-0.0016000000000000402,0.0010598091354445246,0.0006586574964159458,89106.9899119104,89244.85224530226,45.01338115465588,66.82167253865872,45.01338115465588,81.48796766123006,High,Trending,train,2025-12,65d674ca66c2,
224,2025-12-07 14:43:00,2025-12-07 14:44:00,SHORT,88116.2,88182.28715,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000756,-0.0016000000000000758,0.002085882051200607,0.0,88488.3653715621,88758.7782033422,63.957128407222505,71.40040656680446,63.957128407222505,82.4114671163574,High,Trending,train,2025-12,65d674ca66c2,
225,2025-12-07 14:45:00,2025-12-07 14:46:00,SHORT,88236.09,88302.2670675,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000008,-0.001600000000000008,0.001443400313862509,0.0005157753477063043,88473.96154445238,88740.8046163079,71.40143664338642,63.81550430059596,56.087947851178576,81.18749877616385,High,Trending,train,2025-12,65d674ca66c2,
226,2025-12-08 12:41:00,2025-12-08 13:10:00,LONG,91760.03,91943.55006,TP,29,5e-05,0.0008,0.0008500000000000001,0.0019999999999999484,0.0011499999999999484,0.000618243041114916,0.0028037261975612264,91289.20783433481,90538.52204332169,38.05327076529792,26.088993947317167,17.841529601220238,38.05327076529792,Medium,Trending,train,2025-12,65d674ca66c2,15-20
